prefix_for_name_splitting
 and mr 
 and ms 
 and mrs 
 and mme 
 and mlle 
 and monsieur 
 and matir 
 and madam 
 and mademoiselle 
 and madem 
 and dr 
 and docteure 
 and doctor 
 and docto 
 and docte 
 and miss 
 andmr 
 andms 
 andmrs 
 andmme 
 andmlle 
 andmonsieur 
 andmatir 
 andmadam 
 andmademoiselle 
 andmadem 
 anddr 
 anddocteure 
 anddoctor 
 anddocto 
 anddocte 
 andmiss 
 & mr 
 & ms 
 & mrs 
 & mme 
 & mlle 
 & monsieur 
 & matir 
 & madam 
 & madem 
 & dr 
 & docteur 
 & doctor 
 & docto 
 & docte 
 & miss 
 &mr 
 &ms 
 &mrs 
 &mme 
 &mlle 
 &monsieur 
 &matir 
 &madam 
 &mademoiselle 
 &madem 
 &dr 
 &docteure 
 &doctor 
 &docto 
 &docte 
 &miss 
 or mr 
 or ms 
 or mrs 
 or mme 
 or mlle 
 or monsieur 
 or matir 
 or madam 
 or mademoiselle 
 or madem 
 or dr 
 or docteure 
 or doctor 
 or docto 
 or docte 
 or miss 
 ormr 
 orms 
 ormrs 
 ormme 
 ormlle 
 ormonsieur 
 ormatir 
 ormadam 
 ormademoiselle 
 ormadem 
 ordr 
 ordocteure 
 ordoctor 
 ordocto 
 ordocte 
 ormiss 
 et mr 
 et ms 
 et mrs 
 et mme 
 et mlle 
 et monsieur 
 et matir 
 et madam 
 et mademoiselle 
 et madem 
 et dr 
 et docteure 
 et doctor 
 et docto 
 et docte 
 et miss 
 etmr 
 etms 
 etmrs 
 etmme 
 etmlle 
 etmonsieur 
 etmatir 
 etmadam 
 etmademoiselle 
 etmadem 
 etdr 
 etdocteure 
 etdoctor 
 etdocto 
 etdocte 
 etmiss 
 ou mr 
 ou ms 
 ou mrs 
 ou mme 
 ou mlle 
 ou monsieur 
 ou matir 
 ou madam 
 ou mademoiselle 
 ou madem 
 ou dr 
 ou docteure 
 ou doctor 
 ou docto 
 ou docte 
 ou miss 
 oumr 
 oums 
 oumrs 
 oumme 
 oumlle 
 oumonsieur 
 oumatir 
 oumadam 
 oumademoiselle 
 oumadem 
 oudr 
 oudocteure 
 oudoctor 
 oudocto 
 oudocte 
 oumiss 
 and 
 &/or 
 & /or 
 and/or 
and/or
 & 
 &
& 
&
 or 
 et 
 ou 
 / 
 /
/ 
/
 \\+ 
 \\+
\\+ 
\\+
 ; 
 ;
; 
;
